latency,throughput,packet_Loss,bandwidth,jitter,network_speed,error_rate,anomaly_score,anomaly_flag
197.5109524,96.72932821,8.027745193,548.6502035,5.748400887,970.5688728,4.064112028,4.710185695838936,1.0
54.30542579,731.7532706,0.883473482,990.2106093,7.232577617,71.49652433,0.952218353,4.329244750971235,0.0
120.0616358,314.4066238,2.708655866,714.5355961,2.594697263,929.955384,1.313901277,3.1645861954697208,0.0
191.8769699,108.0549768,1.517969407,70.74789707,4.091934809,754.65828,3.108846392,3.9580652256162283,0.0
109.9063086,343.5635887,2.261504866,716.3620872,7.090839084,549.0183338,0.678345012,2.165189518901212,0.0
17.15515415,584.0530632,8.325343285,484.8166489,1.212419824,840.3049724,3.327569382,3.1709775466193144,0.0
42.91852437,272.1209935,9.144032516,274.1855094,0.994291081,773.6806028,4.230474377,3.5558071329020464,0.0
40.54766999,227.9289064,5.88314513,312.0644937,0.166514133,395.3577296,2.273401461,3.2304280679635204,0.0
171.4382215,239.9534111,5.567665007,316.7063382,1.747985042,125.5447214,1.271086868,3.3645469341137932,0.0
10.26791306,804.7010352,5.822823479,20.25177793,2.288399467,56.93844316,1.193866014,5.036269464084796,1.0
101.8383398,286.22783,3.278864029,992.8684213,1.475264242,503.0170997,1.953220674,3.527627775219403,0.0
184.4407209,463.8887595,0.128045338,73.56143411,4.637818228,47.2584526,3.895649514,4.198988325955922,0.0
46.60148352,890.3882845,6.406023239,199.0193665,7.31417894,431.7347536,4.467641474,3.17171250996108,0.0
197.4329647,644.8800269,3.56589494,809.5553146,7.018758901,617.6140605,1.652570517,2.634992403655703,0.0
44.52442873,464.4077963,0.30229842,959.6849464,2.144449832,778.7965627,3.883031457,3.863830416597262,0.0
82.97760144,895.709491,1.521055963,401.5880982,2.024533584,615.8478659,4.726654411,3.425089376367786,0.0
150.520727,939.3791412,2.806356309,141.3291644,7.521999698,627.8853149,0.231668242,4.08508837669865,0.0
70.44720808,439.3411844,9.602658657,141.3210947,6.807943808,410.0903226,2.143442607,2.524145878065199,0.0
151.9166078,725.9751817,2.343481445,467.2368097,7.799843235,595.0209544,0.407294565,2.8354481359507235,0.0
29.59527049,738.7414853,7.730794556,987.7372152,9.600291127,236.162243,2.191744328,4.6940336745899485,1.0
117.171268,706.4488377,7.722200606,867.5072311,2.030918916,186.4748881,0.055167779,3.962492914608879,0.0
74.12922316,116.175538,2.790625508,608.2808426,9.62722512,818.9813325,3.73206629,3.412010132655876,0.0
39.93146197,621.891909,1.648115175,174.6465738,3.800790984,725.4876979,0.380731301,3.0950956823268676,0.0
21.96928962,362.9649567,5.632320088,313.0084219,9.493510559,956.1201342,2.099218797,3.8452253267511765,0.0
105.9139432,622.7503826,4.488307691,711.2968049,3.972195262,326.5561969,1.236271883,1.7785265673217585,0.0
69.8511156,951.9340156,3.161133891,507.6988074,8.880929981,353.8403528,4.867531306,3.670435980334403,0.0
185.272396,22.82022136,8.675487864,188.0746626,5.503269106,385.1833098,1.255843233,4.442066078356691,0.0
197.1342944,500.5046892,8.147997396,185.033439,5.617727117,152.0136547,2.867914415,2.8918214456168565,0.0
90.44961099,577.5844127,2.726332332,803.7952347,9.604054907,390.8385535,2.272151743,2.6109433189728,0.0
25.73204045,57.25401926,0.54182212,81.24114617,0.36102995,666.8779403,0.794402239,5.738293609374016,1.0
73.22559926,605.4712157,6.458128324,365.2125896,7.520610758,20.46546545,3.139104781,2.3535982604624097,0.0
23.64811372,452.2211216,1.3772802,899.6961763,9.880494259,909.005864,4.874921778,5.052851988299454,1.0
129.2616637,637.4114051,8.088795716,440.1660827,5.692179514,602.7293799,2.104849316,1.60333434328928,0.0
23.30849755,499.0323704,3.074463788,279.7701018,4.081181883,245.9625577,0.684999944,2.5060848896435983,0.0
184.3543496,641.2807521,6.336095607,278.1456331,8.223324694,788.0298117,3.272915811,2.568611483759055,0.0
78.93883693,846.8428103,0.988643891,188.7920969,8.437324336,898.547715,1.370640294,3.6311239023710575,0.0
163.1412332,373.9488386,5.236709763,865.7244984,9.171020826,798.4489161,4.490794756,3.8224057924307173,0.0
72.11913021,314.2242959,0.895423046,591.7575013,4.735755375,183.7365679,3.157084862,2.1828509474397713,0.0
58.21357929,416.1448648,7.225481088,618.0467624,1.659085726,272.4919815,1.768448523,2.0772864929443817,0.0
102.2760156,492.0040434,3.863925485,308.7753569,4.693361737,112.1963064,0.713197547,1.951193248194747,0.0
195.7422351,123.3062217,1.922000397,942.9354144,7.941780104,245.6392696,0.668185469,4.80885083721016,1.0
131.0870889,264.4860041,6.84356458,335.8332546,1.362625181,622.9898935,0.232323554,3.4579375355460233,0.0
19.87389987,819.8072638,8.208074486,352.6324837,3.697903629,310.8866402,1.261637672,2.897277406517152,0.0
115.2949324,274.7077883,9.940681931,562.5873682,6.138964876,516.5656668,0.527982396,2.8571709398410094,0.0
33.30086112,868.1645791,1.125904071,697.2530146,7.926631171,523.9643186,2.883173213,2.746289481202592,0.0
13.5239723,289.2853416,7.701837383,179.5869925,0.934616728,585.8138013,1.873576037,3.3334274733706017,0.0
132.8648314,346.4998929,1.365927877,866.6320717,1.901023114,639.7454758,2.998799452,2.474965251399424,0.0
106.2803177,185.1030943,5.381257139,621.4457394,5.377793471,610.9164387,2.574276796,1.2757508881500803,0.0
115.2256215,371.3118694,8.308327614,394.1262449,3.278461124,205.8842434,1.389506364,2.234554932039557,0.0
93.40126123,528.1703503,9.631610394,83.69682068,0.143912179,658.6478783,1.632086664,4.077984878964049,0.0
123.3041695,687.9092223,3.54417135,404.8889528,9.07320152,154.200532,0.795200158,2.879619679742919,0.0
66.23660101,645.451925,5.507093891,508.283871,9.538725933,602.0794496,3.860827147,2.3272256955010544,0.0
81.23347941,2.893189207,6.859980433,137.6357938,5.012430184,132.5770131,0.390813762,4.412383342909881,0.0
165.5917234,47.94405179,4.99781788,338.2341638,8.030148492,593.2982981,1.463901723,3.673719020244441,0.0
141.460473,502.3445604,4.272033914,879.976388,0.950686609,508.1574044,3.921656882,2.6291218014973903,0.0
29.69313531,581.0782708,4.806755494,772.4321115,0.920074898,302.1023617,0.671749276,3.122835399191547,0.0
163.2846034,288.4739579,1.808149155,227.0892049,6.255874671,379.2119624,3.481244446,2.1938261697306047,0.0
112.4405871,563.7800452,7.137352387,825.961498,2.791089636,32.17979532,4.195861987,2.954008491415692,0.0
44.26254716,111.0785161,9.109179638,56.22012956,0.287914809,459.3015037,1.005371017,5.290697305993576,1.0
184.9946359,849.8080904,6.048310076,360.0506613,4.008729316,255.690973,1.671795025,2.3155079894336534,0.0
199.1025247,579.9764905,8.223618098,420.3100068,1.147076495,291.0709642,2.717111333,2.6040022526009707,0.0
168.0271421,545.1298137,7.172948899,310.4993342,7.158924761,300.4527519,3.457662101,2.120275808579246,0.0
39.14706755,247.6940773,3.473482658,366.8320873,6.368342125,676.8119314,2.309869525,1.9807078251173411,0.0
49.56408376,199.2356404,1.897672702,340.6262982,4.614159163,929.3270148,1.525346507,3.203102943703204,0.0
13.52203036,322.5745332,9.715252504,64.98704246,6.651435037,737.6695756,4.118906233,4.605847376062423,1.0
44.44667483,908.1563429,2.303563462,276.9520578,0.879534646,693.4703323,2.706862537,2.8734960809692023,0.0
142.7612,123.3861124,9.043722075,119.3497623,6.217902281,715.7044314,0.378195029,3.9673459892365504,0.0
88.11203702,334.7971229,3.344486859,769.5783358,5.822285685,526.9394285,2.33284348,1.741020629860476,0.0
29.43859213,982.1974528,9.573174721,883.5469128,6.304063328,779.6930616,1.380268821,4.151935045602731,0.0
152.9916538,310.8439394,2.175269159,801.3347461,0.208248871,908.1751464,0.850695816,4.592538323219067,0.0
149.9184144,308.7651166,1.910329037,463.6652519,9.006631995,262.8139718,3.964934843,2.7752238172359585,0.0
27.44184255,877.6746806,4.156342083,941.5827082,1.207638304,271.8779794,0.267528325,4.89422132916031,1.0
198.4481896,180.2007029,1.649814466,877.3166011,7.724405721,975.9054391,2.185435852,4.263970488093377,0.0
177.2968719,927.054143,6.333908045,72.35348225,4.37117927,296.6245324,2.162171686,3.548305706847503,0.0
117.3608459,665.2693372,8.762210085,541.9517349,8.833619748,756.8889686,3.039099915,2.394296538207091,0.0
101.9864439,891.6335388,0.681240187,832.761015,6.584995926,390.7589041,1.662185783,2.739131522251209,0.0
76.69450742,241.5455145,5.512607237,457.2243295,6.071014389,110.9152973,4.992434003,3.1598581015904323,0.0
140.7448995,126.4581609,2.729238411,28.29054835,2.303196512,649.2448932,3.29301812,3.5848262575029164,0.0
70.41668862,619.7622359,2.285126031,794.4984225,2.886294103,520.7225672,2.97117187,1.7504063830781131,0.0
114.2623254,208.9189432,8.855149322,970.021379,3.584673848,686.1492145,3.857043612,3.531231688017011,0.0
173.6677266,532.601296,3.693968665,354.8577349,7.212750307,391.4665987,0.46167993,2.956785101611401,0.0
136.9844108,77.08530535,8.55720114,971.5911678,6.947311898,866.4552024,3.09942126,4.593690852322323,0.0
161.0680583,512.5730216,2.123724385,763.5222112,1.88341304,950.6490176,2.689984367,2.9925744649576265,0.0
147.3633764,100.6366068,7.705871845,83.44339493,4.366903869,65.25409229,0.350235002,4.786607113496428,1.0
181.7184168,64.47129642,7.262045111,720.631902,8.697223379,278.4268045,1.671532913,3.7682655171245933,0.0
113.3568414,850.1666034,4.727081224,972.0304185,8.897491647,705.6021997,4.735342119,4.311637724585305,0.0
85.12349312,836.4175252,4.08608557,98.48335622,9.658320725,907.8943951,0.253580748,4.900484503410226,1.0
40.48351536,418.9537273,9.862028616,576.8405764,0.512139742,976.667364,3.138922433,4.241474251632724,0.0
66.91731185,662.3376579,3.985759872,714.4775506,1.5259926,302.6789346,4.395501391,2.37036399101192,0.0
40.1832813,505.2381601,6.200351921,630.7503616,2.612639041,393.2003521,3.270456832,1.7463618461715207,0.0
195.8075139,450.8831301,4.653684517,321.0672653,1.234679749,719.9742709,1.355830257,2.968766887797474,0.0
196.1887732,78.9009215,9.187786901,878.2054909,1.8164277,891.0382915,2.207156815,4.594668049222472,0.0
141.0053586,313.7306607,1.689362254,596.1582581,5.133329919,376.3018971,0.487823013,2.324774067187124,0.0
120.0987651,440.9062089,9.843998146,177.1103962,3.238152179,853.6792816,3.463442298,3.3398885896028583,0.0
159.8134335,477.3831727,4.943592884,311.9258252,2.400843171,611.1362822,2.146482435,1.7772625874565553,0.0
169.2639213,429.6992638,7.019834114,918.2327319,0.590866122,302.6998465,2.987967944,3.7275403120764277,0.0
54.24265214,592.3152423,7.383672323,793.6766689,6.986276576,297.2047788,2.57393019,2.2124119223272807,0.0
127.0790751,951.1345185,7.104147841,203.2134091,2.637725938,533.9161188,4.764449208,3.664865599662086,0.0
171.6020939,693.1270279,6.938985371,986.4067926,6.974664825,785.5219749,4.567978983,4.066551020188733,0.0
150.3742935,881.230103,3.452605915,708.8095209,0.47394107,808.836626,1.451664247,3.608137569081886,0.0
171.3834972,682.52577,5.400342076,158.6703619,4.578443817,560.9571943,1.572683798,2.2872285268564276,0.0
22.45842033,152.7895573,5.06113891,263.5831481,1.698668069,634.4599842,0.783244404,2.948341156040427,0.0
156.3119147,83.64721837,1.065020284,375.7030758,5.878662827,215.9075076,0.607715229,3.7485492183820703,0.0
62.39400635,856.6376148,3.564458978,828.0879975,9.85585265,857.6094355,1.362459879,4.123270555382417,0.0
154.0260868,388.7786207,0.8341107,703.929782,1.321345545,153.6190341,1.105637089,3.385596200585741,0.0
199.7866533,422.1654825,4.948972562,654.0368511,4.416911626,862.1985485,2.831546088,2.4072350935297964,0.0
30.114147,291.2910021,6.916081448,199.2198907,1.350397203,760.5934601,3.750897835,3.0526251924164844,0.0
116.1613418,249.4638429,7.469644406,977.2829987,2.973733315,250.1695336,0.954942522,3.693852875524488,0.0
103.3077523,503.0145268,6.124345774,905.1089019,9.192002926,26.01853759,0.991796249,3.7992651106274535,0.0
131.4085993,168.3815527,9.770066095,971.7331856,8.544660237,154.4751155,3.865973402,5.026338819515387,1.0
73.7983986,770.7232772,8.528716502,413.6988155,3.614859138,381.2046392,3.807214218,1.8188074556238376,0.0
25.16942473,154.3453768,5.304680501,150.9224643,1.13119975,459.7799948,3.993248894,3.2836642739118664,0.0
96.56900382,702.9680508,4.085429225,671.7379495,2.939817497,529.6543781,2.669450898,1.5459887860514405,0.0
62.52522027,225.5789933,2.059995279,749.479892,0.951910125,936.0736483,1.470380543,3.537374467682711,0.0
14.5529534,835.0402369,6.673407549,706.939095,8.416570549,201.4661888,4.782667094,4.044284031638574,0.0
33.83606738,276.1205848,9.017220395,11.31580501,5.481502069,947.1123647,1.337794067,4.681327411699628,1.0
179.7848497,950.1014367,3.080434717,316.7161822,6.643035492,605.523232,2.845673697,2.8796344371541034,0.0
64.3771766,680.7462125,4.055146658,130.5313979,6.678534063,923.7376764,4.513430431,3.626103187351787,0.0
50.19058041,231.9335496,3.894559839,453.7854947,5.509976649,47.00380382,0.466714247,3.13239521282798,0.0
199.4904344,985.0232952,0.66543163,910.2967049,2.547327201,266.0063808,4.834613616,5.291870414305063,1.0
78.82320111,147.3725544,9.960913368,393.7272001,5.886245491,549.2330772,3.317499143,2.830221792037001,0.0
115.1698264,439.9077721,0.052535016,10.93062498,3.146631544,703.7739287,0.845733423,3.9801627405034226,0.0
161.5771823,109.941937,2.525666573,13.26580314,8.738605946,693.2181077,4.964820572,5.132883490508781,1.0
97.39670062,997.7140635,2.928282498,11.93340326,9.547917465,892.8565539,1.594996629,5.638144152116685,1.0
27.32611837,369.8447277,0.519943179,926.3162928,0.827684914,924.1642864,3.467017279,4.811288974471397,1.0
183.6883406,589.6042774,0.527839126,201.1240844,1.075819587,844.1656226,1.037086853,4.215674491787757,0.0
32.72171628,675.6230697,5.086518271,757.9482716,4.997023353,500.7625997,4.851979606,2.672789069236454,0.0
29.23379197,344.2499833,1.029729418,172.3311736,9.889476237,45.7999644,4.771404896,5.415337339868117,1.0
183.0808587,818.9019317,6.03521953,468.2176851,3.654392276,951.8090623,2.896683098,3.0660355677843745,0.0
95.43889699,67.68834304,1.174011976,908.8923775,7.893834364,961.2960987,0.226295517,5.475967395033958,1.0
54.36488309,310.216704,1.427690976,861.0335356,8.761638484,598.605725,0.03371852,4.122758003642895,0.0
71.18778218,425.3297207,5.259945486,99.49346537,3.507503874,977.2789145,4.976327941,4.3399353397703795,0.0
148.3727493,551.8425679,0.27062318,392.8855497,3.745186281,810.4594793,1.167784887,2.907666846795684,0.0
110.6382461,179.4900535,3.77658211,402.3020763,5.697615944,947.9373285,1.578564511,2.9319662681741288,0.0
33.93127628,820.7827001,2.152375511,463.7945302,1.506018877,942.0894457,2.183150349,3.4984539079454615,0.0
62.30606152,725.9716419,3.365587201,320.8130789,0.535155286,942.15617,0.886115387,4.024809877406158,0.0
88.45550608,823.7612596,1.926685258,12.12695222,2.24674265,217.9529531,1.683928783,3.534276177015272,0.0
159.2765619,678.8623221,7.656534327,474.5351724,9.737620368,257.2540667,0.798532146,3.6264340025689306,0.0
34.43119159,824.1288586,0.558611179,706.8491379,9.10779877,446.6539209,2.047695787,3.0586916176919363,0.0
70.50042106,701.2748394,7.448473361,898.1558026,2.632007631,558.9430171,3.501612621,2.5902464330782027,0.0
62.951066,22.7169331,1.158595001,622.8911752,3.237793224,244.1665671,3.354383034,3.6654225099178017,0.0
174.4240649,535.1786236,8.169371809,627.8402463,9.539335651,734.9017523,0.100243553,4.715858442979282,1.0
160.1690443,102.223275,5.262060993,939.9401556,1.401862188,742.3917278,4.007427075,4.1294195395400335,0.0
96.24832012,635.3443191,1.562086335,93.33184156,4.183767454,875.9320417,1.70461116,2.9268554434020597,0.0
159.1136869,211.6322454,6.929539191,749.8947369,0.378799156,500.50264,0.525145671,3.6558878069673506,0.0
29.627597,863.5218687,8.62048381,336.938158,4.110348731,25.09274136,4.396343272,3.9255965755148954,0.0
136.0810175,955.2721369,9.923838569,626.7964498,1.913039024,327.6887061,1.360548869,3.3598915566443908,0.0
133.5848163,720.1902531,3.146197883,391.3338474,1.076917792,764.9154843,0.699459855,2.859398567591943,0.0
99.99713254,393.3641174,7.324199489,718.0228077,4.794945617,410.5070653,2.230671936,1.3194123859104683,0.0
66.32179774,619.6769754,4.414636068,381.9883911,6.124450291,869.4095502,2.132009911,1.9547034582583551,0.0
139.2359858,746.926685,3.829541326,403.6228363,3.350528563,203.4524245,1.224350221,2.1876128177803857,0.0
158.7114345,868.4021704,8.340711529,683.2572625,0.693032977,812.2710206,0.519607309,4.03227648651921,0.0
137.7566952,596.2022193,4.603938664,734.7757827,3.571879309,279.0015095,2.684635454,1.5969093213622552,0.0
169.4033183,661.5749221,8.847441689,708.6141425,7.345575601,969.4752074,2.823971504,3.4052649265060224,0.0
17.17733457,354.2171921,3.72781052,645.9674348,2.778193377,575.1577581,2.325886003,2.22343598594974,0.0
127.5182942,570.6785023,4.426633689,868.7605944,8.371307925,440.8237485,1.645407333,2.423410937071009,0.0
46.31867097,949.2383373,5.970739666,232.8784719,5.247745789,994.679478,0.546020211,3.9246120332540846,0.0
11.83947563,108.0422911,5.507842857,904.4770912,1.981869428,307.3787473,3.683963469,3.927924934295812,0.0
55.24632919,334.4315379,4.594648609,816.7809853,4.235922579,643.193403,2.511689234,1.7352960644139552,0.0
170.3904009,615.924549,8.671063251,664.7571533,5.322931243,559.6371881,3.018875221,1.634357213513013,0.0
17.818557,947.4862914,0.437880641,82.6471462,8.573228497,476.896364,4.873557684,5.622969098967843,1.0
163.6782874,712.9571475,5.059696596,322.5707874,8.581248051,923.0740113,4.465035528,3.203711253280186,0.0
17.92149315,766.0160084,3.71367383,988.9304958,9.209482296,931.759478,0.339327262,5.991974689853087,1.0
125.7170952,917.7478212,2.574942235,280.5476121,7.199360932,373.2447015,0.296046125,3.083054243820632,0.0
143.7554388,119.3723446,6.637812383,834.1734581,0.481777352,440.2520257,2.443012712,3.426462123819605,0.0
71.32600577,399.0279385,0.338907632,312.6213795,2.271432409,756.0165436,4.741820113,3.0568840901889125,0.0
50.60682155,641.8018205,0.787272422,488.7691894,3.229201564,653.9937844,2.200155538,2.074257518538839,0.0
169.8571947,882.5645203,2.296085384,888.8364076,4.868288249,38.11093702,1.066828934,4.148952893912464,0.0
197.5964281,498.7733121,9.277846655,848.4735334,9.266287206,513.263118,1.524950376,3.419774012523865,0.0
88.25588487,517.9346448,6.642340572,917.8256577,5.368939607,844.7005318,0.783397884,2.6098360109526837,0.0
92.41592811,788.3743398,3.93726776,419.8246423,5.770270066,47.34714634,1.186189034,2.2981869874314,0.0
179.2986747,297.5009784,9.880840048,177.1241235,4.552545967,849.2254958,2.474540772,3.520067732683388,0.0
18.71899803,679.2511462,9.752704043,679.6112003,4.714632155,923.8058485,0.596719077,4.196175950592041,0.0
18.92011243,182.3216019,1.276993694,517.1172955,5.449487994,269.0082641,3.645189847,2.8323719208232796,0.0
17.9479939,758.5304055,7.423141352,884.9005487,1.323600811,130.6586494,2.603474763,4.033218168567984,0.0
27.99357441,218.8765629,8.077889478,506.1055512,1.650980078,820.3320458,1.370657489,3.14215041126805,0.0
21.25201598,184.5300955,9.295783307,180.7443651,1.089543314,948.4274943,1.251734557,4.78108931957372,1.0
181.3319172,380.0017047,4.567807883,189.4133732,1.559345889,535.2782282,1.029936772,3.0173136393161184,0.0
72.40199091,236.6926163,7.522983241,553.761484,1.973490637,841.9133386,1.430221369,2.412967971070384,0.0
120.1711622,126.849686,0.781048559,913.5000052,2.514211179,962.1883524,4.463275879,4.847887626528809,1.0
110.7971418,391.8972744,1.553113964,473.4470766,7.286182394,913.2475719,4.449444086,3.0844481377169215,0.0
74.46226272,60.7701756,8.996245321,564.6059504,6.193732657,557.1130527,2.090917647,2.769001091489167,0.0
49.31437877,129.1727104,7.77656485,517.5858012,1.865460318,432.4470519,2.262343723,2.382784989078468,0.0
187.7918787,37.53082364,2.063705728,670.3357288,5.117954527,577.9940457,1.168997639,3.811507816959649,0.0
99.77441804,262.3817633,1.304775924,648.3728617,9.110911427,788.1920679,1.282765901,3.105052859241784,0.0
24.01723053,179.2895019,0.075077404,782.3125905,3.801152819,782.3521181,1.304914297,3.6097577033306996,0.0
173.0648352,504.1962139,0.485514363,35.91227864,2.45313473,879.0779582,3.644338074,4.034298030779761,0.0
64.69561095,943.1000047,5.072348287,44.88890063,2.030251083,107.1681527,2.71886848,3.964662089062511,0.0
120.959451,75.26758324,9.941047678,395.3003331,5.625657808,841.1620757,4.078282374,4.073874468108737,0.0
48.73457193,614.2590334,2.950609142,470.2925182,6.872921906,922.4905799,0.046836424,4.050048529280744,0.0
118.6853891,939.4092841,8.596820121,76.95039741,3.918977304,744.8550239,1.564780257,3.76648128497835,0.0
77.22561868,969.1129694,0.274350464,972.4824471,4.240417572,217.8699649,1.693674259,4.174726507181973,0.0
161.4472941,274.6972134,3.892634465,931.4623296,6.800715566,712.8315188,4.733037165,3.68940825245091,0.0
132.7898863,230.2940727,0.27413401,474.3082803,7.057810358,456.3931102,2.861294643,2.433276130845019,0.0
126.871571,289.6727287,2.855204945,704.2965376,6.535301979,515.0487971,3.298528643,1.644469107839777,0.0
193.1347221,847.2153424,3.931183469,275.475203,9.138734272,449.2412631,1.143332187,3.5104538078554177,0.0
56.23351452,136.9036167,7.657487773,816.846608,0.548252513,437.7941433,0.249588986,4.65212950916026,1.0
44.12195926,291.6106176,5.220521152,296.3099843,0.271122916,49.8045454,0.711591596,4.630620428518927,1.0
68.29142193,86.78823706,8.518004997,819.2360097,1.449431535,878.7197987,4.120218687,4.033300522190703,0.0
86.66806259,450.4666467,3.923199414,194.5330879,0.190209912,870.5571708,2.235197356,3.570510061723418,0.0
134.2339442,186.8780397,0.987547428,739.6412164,1.693651369,39.61464024,2.850337178,3.369910309379884,0.0
156.74162,318.1054554,2.744052289,21.51873727,4.455399168,553.7016877,3.101432104,3.1280102410681647,0.0
145.7171334,327.4594906,4.113706032,222.6465672,8.25758662,643.7870775,4.685455421,2.999555153186524,0.0
121.0330077,111.963821,6.43214703,396.6375191,1.37309466,97.14110671,4.955749698,4.292471257059263,0.0
150.3311911,572.075155,4.827811004,69.30455669,4.843652092,461.2601549,1.565052476,2.088187663194608,0.0
127.1760627,208.9866916,5.181546576,820.89628,6.929123062,737.7715185,4.561737839,2.9676699046126105,0.0
17.3121793,514.2345982,4.431708312,167.6763749,9.52466936,699.4421873,4.107184946,3.8126050395323445,0.0
178.9808702,100.3018304,4.077745217,338.2624136,0.412906608,723.5319199,1.608567052,4.048920182994696,0.0
79.82537587,695.6751029,8.652888033,712.5953314,6.772939957,905.1200658,0.230795384,3.3431718206368934,0.0
181.3808979,215.3365901,9.688240106,968.5467121,9.315039418,829.8988211,3.308951915,5.003485542523806,1.0
155.7329886,320.3474529,4.240800941,714.889491,5.471811178,31.0618004,2.11266445,2.714442092278128,0.0
147.4700949,342.8630745,3.435553712,436.4971352,4.047108006,625.9071025,1.465827364,1.706865275114252,0.0
10.0278799,732.9328285,2.907047947,327.8096954,4.943348533,240.4143398,2.192334686,2.4160024885320244,0.0
146.3794876,955.8546953,6.892580093,141.6765747,3.896500534,498.1475409,1.362325528,3.032031627649433,0.0
74.67994598,893.4934483,7.206277012,887.9484771,1.409250625,928.9621914,2.133636795,3.649498312663188,0.0
118.704783,283.0555851,1.271579222,933.9286879,2.130850963,731.6615753,4.192334389,3.2602041387087417,0.0
58.34842995,556.6317126,3.117590604,234.8384099,2.797679603,281.2272705,1.142043089,2.032650945436624,0.0
41.86130945,358.2078663,9.153806513,382.2453907,4.398623413,158.1497509,3.39626861,2.81392458863094,0.0
59.21351705,67.00114113,5.578941412,367.1252381,6.339310679,597.1868256,0.283485043,3.427025728490516,0.0
12.68401897,772.4967817,1.128582871,181.6819007,1.634275784,181.9018012,1.810212952,4.024229858035893,0.0
109.0252353,4.211822489,3.507036196,196.8900801,5.054018945,74.15383915,1.092953827,3.7272426747070764,0.0
109.8802924,774.1603881,2.519266849,197.318618,9.086397126,260.0523355,1.848416786,2.863243425799718,0.0
107.8328161,613.5010804,3.149010122,513.6527954,6.953779708,887.7508809,3.179320365,1.9798454529162899,0.0
22.0464517,998.9625496,4.517062255,764.2993207,8.690895727,439.6793197,3.617837515,3.9996441609175015,0.0
160.6243234,790.0368559,0.056329656,702.4811294,4.524274145,655.2185545,0.905461639,3.0990240731796477,0.0
27.25437076,842.0688593,9.441401526,743.5661581,3.383136713,266.1752777,2.919295933,3.2507061544008287,0.0
72.83899521,168.5469443,5.978307802,977.0333206,0.768786359,233.3561097,3.818107169,4.349949959839763,0.0
183.5972002,820.9220389,7.442770289,292.9482785,5.464508261,964.4066244,2.935465292,3.1659872685063886,0.0
53.85457028,104.0859424,9.82277009,545.1924045,4.904677904,485.648242,1.532561854,2.731950037724961,0.0
74.28407394,774.8542915,3.92705143,740.8940632,2.371604279,995.3708059,2.69326433,3.2962300516938767,0.0
96.30960788,143.2845993,0.339540819,158.5378099,2.232570925,178.5148035,4.479254535,4.092313253025223,0.0
182.9885496,772.1933298,3.039544896,239.4913167,5.89870973,503.6559797,3.303304557,2.2639726327016905,0.0
35.67545542,718.8893957,2.750992762,906.6708479,7.707370354,558.0329574,4.093995217,3.0342346978131833,0.0
93.81797958,508.3665309,8.097413759,608.1341267,0.812582959,412.6921507,0.411042378,2.8562699338851294,0.0
151.1478919,878.7484018,5.225864232,265.1149717,4.645671831,288.975174,1.999775609,1.9415814435272558,0.0
118.9897434,129.240606,2.8272308,897.9974406,1.076777308,978.7020171,4.950061516,5.13346952445224,1.0
151.8497934,668.5819534,3.128781475,668.3524843,4.291885318,224.0687191,0.446667556,2.488813602584286,0.0
18.39838689,318.9288504,3.343377734,753.8754902,6.334678477,247.3084807,2.949290674,2.7222920278316796,0.0
16.33356801,189.1589184,5.285101834,989.3922382,5.028682699,647.6259935,2.003765382,4.071397774278606,0.0
32.63977137,362.357558,1.962131112,828.6546917,4.78545302,488.0488702,1.140085676,2.4940897192621687,0.0
194.7865718,520.7279202,1.664728102,263.482756,5.566715425,908.7127452,2.265196329,3.1473215027211077,0.0
159.1958962,311.306457,6.336525598,35.21762627,8.639684469,451.1395586,2.403535284,3.278952264533789,0.0
164.3175807,254.482426,6.737497628,704.5812184,1.42829778,13.7784697,4.950816534,4.2006100621342775,0.0
143.1641155,190.9026495,1.425334891,199.4414343,7.604255202,764.617757,4.293596743,3.420816185470632,0.0
160.8883165,173.5190625,3.014769433,784.3886944,9.311340843,21.6824146,3.652661425,4.386660875737688,0.0
109.4389003,677.391317,6.125643902,927.4835529,2.844698702,446.4051929,2.638606498,2.211263171521334,0.0
102.0041059,831.5791815,9.077694776,17.91763068,2.220503927,547.178697,0.877905117,4.017219164180597,0.0
159.1960062,134.0656619,5.791295777,714.2933015,3.042822802,458.9374455,2.746633649,1.7048344477905335,0.0
43.45102877,798.3294884,3.393168578,187.8504335,7.610291046,993.351622,1.907252238,3.650642876442554,0.0
76.64981807,963.2503172,2.068464568,831.9936589,6.087299186,267.4174771,2.172883787,3.2356782923445624,0.0
131.261403,750.4186635,4.777784611,256.4793493,0.158372607,486.213297,1.521182422,3.0896559893597537,0.0
50.51951502,594.2281367,0.989153277,145.6786095,5.506011365,818.0800787,4.565815062,3.030358895571146,0.0
126.7596579,599.6942647,4.283561043,40.55444877,5.26662899,168.2214367,2.718942816,2.5979858248859022,0.0
13.38871523,662.81748,3.487296536,329.9003348,7.159720909,924.0286465,3.91591662,3.5422821044949107,0.0
154.7437427,594.3630654,6.816379051,439.3553403,6.923227162,537.0666234,3.132580631,1.7142293026698803,0.0
65.67807475,646.3055793,8.619965805,132.2255285,4.040913593,654.7336291,0.169445119,3.3268790899993603,0.0
45.1346467,103.246731,4.598763528,493.0406287,0.787988596,317.2390743,2.716746376,3.338925325510871,0.0
